,X_Loc,Y_Loc,NLCD,Code,X_Centroid,Y_Centroid
13200,747003,4308776,DF,41,747018,4308791
13201,747003,4308806,DF,41,747018,4308821
13202,747003,4308836,DF,41,747018,4308851
13203,747003,4308866,DF,41,747018,4308881
13204,747003,4308896,DF,41,747018,4308911
13205,747003,4308926,DF,41,747018,4308941
13206,747003,4308956,DF,41,747018,4308971
13207,747003,4308986,DF,41,747018,4309001
13208,747003,4309016,DF,41,747018,4309031
13209,747003,4309046,DF,41,747018,4309061
13210,747003,4309076,DF,41,747018,4309091
13211,747003,4309106,DF,41,747018,4309121
13212,747003,4309136,DF,41,747018,4309151
13213,747003,4309166,DF,41,747018,4309181
13214,747003,4309196,SS,52,747018,4309211
13215,747003,4309226,SS,52,747018,4309241
13216,747003,4309256,PH,81,747018,4309271
13217,747003,4309286,PH,81,747018,4309301
13218,747003,4309316,DF,41,747018,4309331
13219,747003,4309346,DF,41,747018,4309361
13220,747003,4309376,DF,41,747018,4309391
13221,747003,4309406,DF,41,747018,4309421
13222,747003,4309436,DF,41,747018,4309451
13223,747003,4309466,DF,41,747018,4309481
13224,747003,4309496,DF,41,747018,4309511
13225,747003,4309526,DF,41,747018,4309541
13226,747003,4309556,DF,41,747018,4309571
13227,747003,4309586,DF,41,747018,4309601
13228,747003,4309616,DF,41,747018,4309631
13229,747003,4309646,DF,41,747018,4309661
13230,747003,4309676,DF,41,747018,4309691
13231,747003,4309706,DF,41,747018,4309721
13232,747003,4309736,NA,-9999,747018,4309751
13288,747033,4306796,NA,-9999,747048,4306811
13289,747033,4306826,PH,81,747048,4306841
13290,747033,4306856,PH,81,747048,4306871
13291,747033,4306886,PH,81,747048,4306901
13295,747033,4307006,NA,-9999,747048,4307021
13296,747033,4307036,DF,41,747048,4307051
13297,747033,4307066,DF,41,747048,4307081
13298,747033,4307096,DF,41,747048,4307111
13299,747033,4307126,DF,41,747048,4307141
13300,747033,4307156,DLI,22,747048,4307171
13301,747033,4307186,PH,81,747048,4307201
13336,747033,4308236,NA,-9999,747048,4308251
13337,747033,4308266,DF,41,747048,4308281
13338,747033,4308296,SS,52,747048,4308311
13339,747033,4308326,PH,81,747048,4308341
13340,747033,4308356,PH,81,747048,4308371
13341,747033,4308386,PH,81,747048,4308401
13342,747033,4308416,PH,81,747048,4308431
13343,747033,4308446,SS,52,747048,4308461
13344,747033,4308476,PH,81,747048,4308491
13345,747033,4308506,PH,81,747048,4308521
13346,747033,4308536,PH,81,747048,4308551
13347,747033,4308566,PH,81,747048,4308581
13348,747033,4308596,PH,81,747048,4308611
13349,747033,4308626,DF,41,747048,4308641
13350,747033,4308656,DF,41,747048,4308671
13351,747033,4308686,DF,41,747048,4308701
13352,747033,4308716,DF,41,747048,4308731
13353,747033,4308746,DF,41,747048,4308761
13354,747033,4308776,DF,41,747048,4308791
13355,747033,4308806,DF,41,747048,4308821
13356,747033,4308836,DF,41,747048,4308851
13357,747033,4308866,DF,41,747048,4308881
13358,747033,4308896,DF,41,747048,4308911
13359,747033,4308926,DF,41,747048,4308941
13360,747033,4308956,DF,41,747048,4308971
13361,747033,4308986,DF,41,747048,4309001
13362,747033,4309016,DF,41,747048,4309031
13363,747033,4309046,DF,41,747048,4309061
13364,747033,4309076,DF,41,747048,4309091
13365,747033,4309106,PH,81,747048,4309121
13366,747033,4309136,DF,41,747048,4309151
13367,747033,4309166,DF,41,747048,4309181
13368,747033,4309196,DF,41,747048,4309211
13369,747033,4309226,PH,81,747048,4309241
13370,747033,4309256,PH,81,747048,4309271
13371,747033,4309286,PH,81,747048,4309301
13372,747033,4309316,DF,41,747048,4309331
13373,747033,4309346,DF,41,747048,4309361
13374,747033,4309376,DF,41,747048,4309391
13375,747033,4309406,DF,41,747048,4309421
13376,747033,4309436,DF,41,747048,4309451
13377,747033,4309466,DF,41,747048,4309481
13378,747033,4309496,DF,41,747048,4309511
13379,747033,4309526,DF,41,747048,4309541
13380,747033,4309556,DF,41,747048,4309571
13381,747033,4309586,DF,41,747048,4309601
13382,747033,4309616,DF,41,747048,4309631
13383,747033,4309646,DF,41,747048,4309661
13384,747033,4309676,DF,41,747048,4309691
13385,747033,4309706,DF,41,747048,4309721
13444,747063,4306856,NA,-9999,747078,4306871
13445,747063,4306886,NA,-9999,747078,4306901
13449,747063,4307006,PH,81,747078,4307021
13450,747063,4307036,PH,81,747078,4307051
13451,747063,4307066,DF,41,747078,4307081
13452,747063,4307096,DF,41,747078,4307111
13453,747063,4307126,DF,41,747078,4307141
13454,747063,4307156,DLI,22,747078,4307171
13455,747063,4307186,NA,-9999,747078,4307201
13488,747063,4308176,NA,-9999,747078,4308191
13489,747063,4308206,PH,81,747078,4308221
13490,747063,4308236,DF,41,747078,4308251
13491,747063,4308266,DF,41,747078,4308281
13492,747063,4308296,DF,41,747078,4308311
13493,747063,4308326,SS,52,747078,4308341
13494,747063,4308356,DF,41,747078,4308371
13495,747063,4308386,PH,81,747078,4308401
13496,747063,4308416,PH,81,747078,4308431
13497,747063,4308446,SS,52,747078,4308461
13498,747063,4308476,PH,81,747078,4308491
13499,747063,4308506,DF,41,747078,4308521
13500,747063,4308536,DF,41,747078,4308551
13501,747063,4308566,PH,81,747078,4308581
13502,747063,4308596,PH,81,747078,4308611
13503,747063,4308626,PH,81,747078,4308641
13504,747063,4308656,DF,41,747078,4308671
13505,747063,4308686,DF,41,747078,4308701
13506,747063,4308716,DF,41,747078,4308731
13507,747063,4308746,DF,41,747078,4308761
13508,747063,4308776,DF,41,747078,4308791
13509,747063,4308806,DF,41,747078,4308821
13510,747063,4308836,DF,41,747078,4308851
13511,747063,4308866,DF,41,747078,4308881
13512,747063,4308896,DF,41,747078,4308911
13513,747063,4308926,DF,41,747078,4308941
13514,747063,4308956,DF,41,747078,4308971
13515,747063,4308986,DF,41,747078,4309001
13516,747063,4309016,DF,41,747078,4309031
13517,747063,4309046,DF,41,747078,4309061
13518,747063,4309076,DF,41,747078,4309091
13519,747063,4309106,PH,81,747078,4309121
13520,747063,4309136,DF,41,747078,4309151
13521,747063,4309166,DF,41,747078,4309181
13522,747063,4309196,PH,81,747078,4309211
13523,747063,4309226,PH,81,747078,4309241
13524,747063,4309256,DF,41,747078,4309271
13525,747063,4309286,PH,81,747078,4309301
13526,747063,4309316,DF,41,747078,4309331
13527,747063,4309346,DF,41,747078,4309361
13528,747063,4309376,DF,41,747078,4309391
13529,747063,4309406,DF,41,747078,4309421
13530,747063,4309436,DF,41,747078,4309451
13531,747063,4309466,DF,41,747078,4309481
13532,747063,4309496,DF,41,747078,4309511
13533,747063,4309526,DF,41,747078,4309541
13534,747063,4309556,DF,41,747078,4309571
13535,747063,4309586,DF,41,747078,4309601
13536,747063,4309616,DF,41,747078,4309631
13537,747063,4309646,DF,41,747078,4309661
13538,747063,4309676,DF,41,747078,4309691
13539,747063,4309706,NA,-9999,747078,4309721
13603,747093,4307006,PH,81,747108,4307021
13604,747093,4307036,SS,52,747108,4307051
13605,747093,4307066,DF,41,747108,4307081
13606,747093,4307096,DF,41,747108,4307111
13607,747093,4307126,DLI,22,747108,4307141
13608,747093,4307156,DF,41,747108,4307171
13641,747093,4308146,PH,81,747108,4308161
13642,747093,4308176,PH,81,747108,4308191
13643,747093,4308206,DF,41,747108,4308221
13644,747093,4308236,DF,41,747108,4308251
13645,747093,4308266,DF,41,747108,4308281
13646,747093,4308296,DF,41,747108,4308311
13647,747093,4308326,DF,41,747108,4308341
13648,747093,4308356,DF,41,747108,4308371
13649,747093,4308386,DF,41,747108,4308401
13650,747093,4308416,DF,41,747108,4308431
13651,747093,4308446,DF,41,747108,4308461
13652,747093,4308476,DF,41,747108,4308491
13653,747093,4308506,DF,41,747108,4308521
13654,747093,4308536,DF,41,747108,4308551
13655,747093,4308566,DF,41,747108,4308581
13656,747093,4308596,PH,81,747108,4308611
13657,747093,4308626,DF,41,747108,4308641
13658,747093,4308656,DF,41,747108,4308671
13659,747093,4308686,DF,41,747108,4308701
13660,747093,4308716,DF,41,747108,4308731
13661,747093,4308746,DF,41,747108,4308761
13662,747093,4308776,DF,41,747108,4308791
13663,747093,4308806,DF,41,747108,4308821
13664,747093,4308836,DF,41,747108,4308851
13665,747093,4308866,DF,41,747108,4308881
13666,747093,4308896,DF,41,747108,4308911
13667,747093,4308926,DF,41,747108,4308941
13668,747093,4308956,DF,41,747108,4308971
13669,747093,4308986,DF,41,747108,4309001
13670,747093,4309016,DF,41,747108,4309031
13671,747093,4309046,DF,41,747108,4309061
13672,747093,4309076,DF,41,747108,4309091
13673,747093,4309106,PH,81,747108,4309121
13674,747093,4309136,DF,41,747108,4309151
13675,747093,4309166,DF,41,747108,4309181
13676,747093,4309196,DF,41,747108,4309211
13677,747093,4309226,DF,41,747108,4309241
13678,747093,4309256,SS,52,747108,4309271
13679,747093,4309286,DF,41,747108,4309301
13680,747093,4309316,DF,41,747108,4309331
13681,747093,4309346,DF,41,747108,4309361
13682,747093,4309376,DF,41,747108,4309391
13683,747093,4309406,DF,41,747108,4309421
13684,747093,4309436,DF,41,747108,4309451
13685,747093,4309466,DF,41,747108,4309481
13686,747093,4309496,DF,41,747108,4309511
13687,747093,4309526,DF,41,747108,4309541
13688,747093,4309556,DF,41,747108,4309571
13689,747093,4309586,DF,41,747108,4309601
13690,747093,4309616,DF,41,747108,4309631
13691,747093,4309646,DF,41,747108,4309661
13692,747093,4309676,DF,41,747108,4309691
13757,747123,4307006,NA,-9999,747138,4307021
13758,747123,4307036,DF,41,747138,4307051
13759,747123,4307066,DF,41,747138,4307081
13760,747123,4307096,DF,41,747138,4307111
13761,747123,4307126,DLI,22,747138,4307141
13762,747123,4307156,DF,41,747138,4307171
13793,747123,4308086,NA,-9999,747138,4308101
13794,747123,4308116,PH,81,747138,4308131
13795,747123,4308146,SS,52,747138,4308161
13796,747123,4308176,DF,41,747138,4308191
13797,747123,4308206,DF,41,747138,4308221
13798,747123,4308236,SS,52,747138,4308251
13799,747123,4308266,DF,41,747138,4308281
13800,747123,4308296,DF,41,747138,4308311
13801,747123,4308326,DF,41,747138,4308341
13802,747123,4308356,DF,41,747138,4308371
13803,747123,4308386,DF,41,747138,4308401
13804,747123,4308416,DF,41,747138,4308431
13805,747123,4308446,DF,41,747138,4308461
13806,747123,4308476,DF,41,747138,4308491
13807,747123,4308506,DF,41,747138,4308521
13808,747123,4308536,DF,41,747138,4308551
13809,747123,4308566,DF,41,747138,4308581
13810,747123,4308596,DF,41,747138,4308611
13811,747123,4308626,DF,41,747138,4308641
13812,747123,4308656,DF,41,747138,4308671
13813,747123,4308686,DF,41,747138,4308701
13814,747123,4308716,DF,41,747138,4308731
13815,747123,4308746,DF,41,747138,4308761
13816,747123,4308776,DF,41,747138,4308791
13817,747123,4308806,DF,41,747138,4308821
13818,747123,4308836,DF,41,747138,4308851
13819,747123,4308866,DF,41,747138,4308881
13820,747123,4308896,DF,41,747138,4308911
13821,747123,4308926,DF,41,747138,4308941
13822,747123,4308956,DF,41,747138,4308971
13823,747123,4308986,DF,41,747138,4309001
13824,747123,4309016,DF,41,747138,4309031
13825,747123,4309046,DF,41,747138,4309061
13826,747123,4309076,OW,11,747138,4309091
13827,747123,4309106,DF,41,747138,4309121
13828,747123,4309136,DF,41,747138,4309151
13829,747123,4309166,DF,41,747138,4309181
13830,747123,4309196,PH,81,747138,4309211
13831,747123,4309226,PH,81,747138,4309241
13832,747123,4309256,DF,41,747138,4309271
13833,747123,4309286,DF,41,747138,4309301
13834,747123,4309316,DF,41,747138,4309331
13835,747123,4309346,DF,41,747138,4309361
13836,747123,4309376,DF,41,747138,4309391
13837,747123,4309406,DF,41,747138,4309421
13838,747123,4309436,DF,41,747138,4309451
13839,747123,4309466,DF,41,747138,4309481
13840,747123,4309496,DF,41,747138,4309511
13841,747123,4309526,DF,41,747138,4309541
13842,747123,4309556,DF,41,747138,4309571
13843,747123,4309586,DF,41,747138,4309601
13844,747123,4309616,DF,41,747138,4309631
13845,747123,4309646,DF,41,747138,4309661
13846,747123,4309676,NA,-9999,747138,4309691
13913,747153,4307066,NA,-9999,747168,4307081
13914,747153,4307096,DLI,22,747168,4307111
13915,747153,4307126,DF,41,747168,4307141
13945,747153,4308026,NA,-9999,747168,4308041
13946,747153,4308056,SS,52,747168,4308071
13947,747153,4308086,DF,41,747168,4308101
13948,747153,4308116,DF,41,747168,4308131
13949,747153,4308146,DF,41,747168,4308161
13950,747153,4308176,DF,41,747168,4308191
13951,747153,4308206,DF,41,747168,4308221
13952,747153,4308236,DF,41,747168,4308251
13953,747153,4308266,DF,41,747168,4308281
13954,747153,4308296,DF,41,747168,4308311
13955,747153,4308326,DF,41,747168,4308341
13956,747153,4308356,DF,41,747168,4308371
13957,747153,4308386,DF,41,747168,4308401
13958,747153,4308416,DF,41,747168,4308431
13959,747153,4308446,DF,41,747168,4308461
13960,747153,4308476,DF,41,747168,4308491
13961,747153,4308506,DF,41,747168,4308521
13962,747153,4308536,DF,41,747168,4308551
13963,747153,4308566,DF,41,747168,4308581
13964,747153,4308596,DF,41,747168,4308611
13965,747153,4308626,DF,41,747168,4308641
13966,747153,4308656,DF,41,747168,4308671
13967,747153,4308686,DF,41,747168,4308701
13968,747153,4308716,DF,41,747168,4308731
13969,747153,4308746,DF,41,747168,4308761
13970,747153,4308776,DF,41,747168,4308791
13971,747153,4308806,DF,41,747168,4308821
13972,747153,4308836,DF,41,747168,4308851
13973,747153,4308866,DF,41,747168,4308881
13974,747153,4308896,DF,41,747168,4308911
13975,747153,4308926,DF,41,747168,4308941
13976,747153,4308956,DF,41,747168,4308971
13977,747153,4308986,DF,41,747168,4309001
13978,747153,4309016,DF,41,747168,4309031
13979,747153,4309046,DF,41,747168,4309061
13980,747153,4309076,DF,41,747168,4309091
13981,747153,4309106,DF,41,747168,4309121
13982,747153,4309136,DF,41,747168,4309151
13983,747153,4309166,DF,41,747168,4309181
13984,747153,4309196,PH,81,747168,4309211
13985,747153,4309226,PH,81,747168,4309241
13986,747153,4309256,DF,41,747168,4309271
13987,747153,4309286,DF,41,747168,4309301
13988,747153,4309316,DF,41,747168,4309331
13989,747153,4309346,DF,41,747168,4309361
13990,747153,4309376,DF,41,747168,4309391
13991,747153,4309406,DF,41,747168,4309421
13992,747153,4309436,DF,41,747168,4309451
13993,747153,4309466,DF,41,747168,4309481
13994,747153,4309496,DF,41,747168,4309511
13995,747153,4309526,DF,41,747168,4309541
13996,747153,4309556,DF,41,747168,4309571
13997,747153,4309586,DF,41,747168,4309601
13998,747153,4309616,DF,41,747168,4309631
13999,747153,4309646,DF,41,747168,4309661
14066,747183,4307036,NA,-9999,747198,4307051
14067,747183,4307066,DLI,22,747198,4307081
14068,747183,4307096,DF,41,747198,4307111
14069,747183,4307126,NA,-9999,747198,4307141
14098,747183,4307996,PH,81,747198,4308011
14099,747183,4308026,PH,81,747198,4308041
14100,747183,4308056,DF,41,747198,4308071
14101,747183,4308086,DF,41,747198,4308101
14102,747183,4308116,DF,41,747198,4308131
14103,747183,4308146,DF,41,747198,4308161
14104,747183,4308176,DF,41,747198,4308191
14105,747183,4308206,DF,41,747198,4308221
14106,747183,4308236,DF,41,747198,4308251
14107,747183,4308266,DF,41,747198,4308281
14108,747183,4308296,DF,41,747198,4308311
14109,747183,4308326,DF,41,747198,4308341
14110,747183,4308356,DF,41,747198,4308371
14111,747183,4308386,DF,41,747198,4308401
14112,747183,4308416,DF,41,747198,4308431
14113,747183,4308446,DF,41,747198,4308461
14114,747183,4308476,DF,41,747198,4308491
14115,747183,4308506,DF,41,747198,4308521
14116,747183,4308536,DF,41,747198,4308551
14117,747183,4308566,DF,41,747198,4308581
14118,747183,4308596,DF,41,747198,4308611
14119,747183,4308626,DF,41,747198,4308641
14120,747183,4308656,DF,41,747198,4308671
14121,747183,4308686,DF,41,747198,4308701
14122,747183,4308716,DF,41,747198,4308731
14123,747183,4308746,DF,41,747198,4308761
14124,747183,4308776,DF,41,747198,4308791
14125,747183,4308806,DF,41,747198,4308821
14126,747183,4308836,DF,41,747198,4308851
14127,747183,4308866,DF,41,747198,4308881
14128,747183,4308896,DF,41,747198,4308911
14129,747183,4308926,DF,41,747198,4308941
14130,747183,4308956,DF,41,747198,4308971
14131,747183,4308986,DF,41,747198,4309001
14132,747183,4309016,DF,41,747198,4309031
14133,747183,4309046,DF,41,747198,4309061
14134,747183,4309076,DF,41,747198,4309091
14135,747183,4309106,DF,41,747198,4309121
14136,747183,4309136,DF,41,747198,4309151
14137,747183,4309166,DF,41,747198,4309181
14138,747183,4309196,DF,41,747198,4309211
14139,747183,4309226,DF,41,747198,4309241
14140,747183,4309256,DF,41,747198,4309271
14141,747183,4309286,DF,41,747198,4309301
14142,747183,4309316,DF,41,747198,4309331
14143,747183,4309346,DF,41,747198,4309361
14144,747183,4309376,DF,41,747198,4309391
14145,747183,4309406,DF,41,747198,4309421
14146,747183,4309436,DF,41,747198,4309451
14147,747183,4309466,DF,41,747198,4309481
14148,747183,4309496,DF,41,747198,4309511
14149,747183,4309526,DF,41,747198,4309541
14150,747183,4309556,DF,41,747198,4309571
14151,747183,4309586,DF,41,747198,4309601
14152,747183,4309616,DF,41,747198,4309631
14153,747183,4309646,NA,-9999,747198,4309661
14220,747213,4307036,DF,41,747228,4307051
14221,747213,4307066,DLI,22,747228,4307081
14222,747213,4307096,DF,41,747228,4307111
14251,747213,4307966,NA,-9999,747228,4307981
14252,747213,4307996,SS,52,747228,4308011
14253,747213,4308026,DF,41,747228,4308041
14254,747213,4308056,DF,41,747228,4308071
14255,747213,4308086,DF,41,747228,4308101
14256,747213,4308116,DF,41,747228,4308131
14257,747213,4308146,DF,41,747228,4308161
14258,747213,4308176,DF,41,747228,4308191
14259,747213,4308206,DF,41,747228,4308221
14260,747213,4308236,DF,41,747228,4308251
14261,747213,4308266,DF,41,747228,4308281
14262,747213,4308296,DF,41,747228,4308311
14263,747213,4308326,DF,41,747228,4308341
14264,747213,4308356,DF,41,747228,4308371
14265,747213,4308386,DF,41,747228,4308401
14266,747213,4308416,DF,41,747228,4308431
14267,747213,4308446,DF,41,747228,4308461
14268,747213,4308476,DF,41,747228,4308491
14269,747213,4308506,DF,41,747228,4308521
14270,747213,4308536,DF,41,747228,4308551
14271,747213,4308566,DF,41,747228,4308581
14272,747213,4308596,DF,41,747228,4308611
14273,747213,4308626,DF,41,747228,4308641
14274,747213,4308656,DF,41,747228,4308671
14275,747213,4308686,DF,41,747228,4308701
14276,747213,4308716,DF,41,747228,4308731
14277,747213,4308746,DF,41,747228,4308761
14278,747213,4308776,DF,41,747228,4308791
14279,747213,4308806,DF,41,747228,4308821
14280,747213,4308836,DF,41,747228,4308851
14281,747213,4308866,DF,41,747228,4308881
14282,747213,4308896,DF,41,747228,4308911
14283,747213,4308926,DF,41,747228,4308941
14284,747213,4308956,DF,41,747228,4308971
14285,747213,4308986,DF,41,747228,4309001
14286,747213,4309016,DF,41,747228,4309031
14287,747213,4309046,DF,41,747228,4309061
14288,747213,4309076,DF,41,747228,4309091
14289,747213,4309106,DF,41,747228,4309121
14290,747213,4309136,DF,41,747228,4309151
14291,747213,4309166,DF,41,747228,4309181
14292,747213,4309196,DF,41,747228,4309211
14293,747213,4309226,DF,41,747228,4309241
14294,747213,4309256,DF,41,747228,4309271
14295,747213,4309286,DF,41,747228,4309301
14296,747213,4309316,DF,41,747228,4309331
14297,747213,4309346,DF,41,747228,4309361
14298,747213,4309376,DF,41,747228,4309391
14299,747213,4309406,DF,41,747228,4309421
14300,747213,4309436,DF,41,747228,4309451
14301,747213,4309466,DF,41,747228,4309481
14302,747213,4309496,DF,41,747228,4309511
14303,747213,4309526,DF,41,747228,4309541
14304,747213,4309556,DF,41,747228,4309571
14305,747213,4309586,DF,41,747228,4309601
14306,747213,4309616,DF,41,747228,4309631
14373,747243,4307006,NA,-9999,747258,4307021
14374,747243,4307036,DLI,22,747258,4307051
14375,747243,4307066,DF,41,747258,4307081
14376,747243,4307096,NA,-9999,747258,4307111
14404,747243,4307936,NA,-9999,747258,4307951
14405,747243,4307966,DF,41,747258,4307981
14406,747243,4307996,DF,41,747258,4308011
14407,747243,4308026,DF,41,747258,4308041
14408,747243,4308056,DF,41,747258,4308071
14409,747243,4308086,DF,41,747258,4308101
14410,747243,4308116,DF,41,747258,4308131
14411,747243,4308146,DF,41,747258,4308161
14412,747243,4308176,DF,41,747258,4308191
14413,747243,4308206,DF,41,747258,4308221
14414,747243,4308236,DF,41,747258,4308251
14415,747243,4308266,DF,41,747258,4308281
14416,747243,4308296,DF,41,747258,4308311
14417,747243,4308326,DF,41,747258,4308341
14418,747243,4308356,DF,41,747258,4308371
14419,747243,4308386,DF,41,747258,4308401
14420,747243,4308416,DF,41,747258,4308431
14421,747243,4308446,DF,41,747258,4308461
14422,747243,4308476,DF,41,747258,4308491
14423,747243,4308506,DF,41,747258,4308521
14424,747243,4308536,DF,41,747258,4308551
14425,747243,4308566,DF,41,747258,4308581
14426,747243,4308596,DF,41,747258,4308611
14427,747243,4308626,DF,41,747258,4308641
14428,747243,4308656,DF,41,747258,4308671
14429,747243,4308686,DF,41,747258,4308701
14430,747243,4308716,DF,41,747258,4308731
14431,747243,4308746,DF,41,747258,4308761
14432,747243,4308776,DF,41,747258,4308791
14433,747243,4308806,DF,41,747258,4308821
14434,747243,4308836,DF,41,747258,4308851
14435,747243,4308866,DF,41,747258,4308881
14436,747243,4308896,DF,41,747258,4308911
14437,747243,4308926,DF,41,747258,4308941
14438,747243,4308956,DF,41,747258,4308971
14439,747243,4308986,DF,41,747258,4309001
14440,747243,4309016,DF,41,747258,4309031
14441,747243,4309046,DF,41,747258,4309061
14442,747243,4309076,DF,41,747258,4309091
14443,747243,4309106,DF,41,747258,4309121
14444,747243,4309136,DF,41,747258,4309151
14445,747243,4309166,DF,41,747258,4309181
14446,747243,4309196,DF,41,747258,4309211
14447,747243,4309226,DF,41,747258,4309241
14448,747243,4309256,DF,41,747258,4309271
14449,747243,4309286,DF,41,747258,4309301
14450,747243,4309316,DF,41,747258,4309331
14451,747243,4309346,DF,41,747258,4309361
14452,747243,4309376,DF,41,747258,4309391
14453,747243,4309406,DF,41,747258,4309421
14454,747243,4309436,DF,41,747258,4309451
14455,747243,4309466,DF,41,747258,4309481
14456,747243,4309496,DF,41,747258,4309511
14457,747243,4309526,DF,41,747258,4309541
14458,747243,4309556,DF,41,747258,4309571
14459,747243,4309586,DF,41,747258,4309601
14460,747243,4309616,DF,41,747258,4309631
14527,747273,4307006,DF,41,747288,4307021
14528,747273,4307036,DF,41,747288,4307051
14529,747273,4307066,NA,-9999,747288,4307081
14557,747273,4307906,NA,-9999,747288,4307921
14558,747273,4307936,PH,81,747288,4307951
14559,747273,4307966,DF,41,747288,4307981
14560,747273,4307996,DF,41,747288,4308011
14561,747273,4308026,DF,41,747288,4308041
14562,747273,4308056,DF,41,747288,4308071
14563,747273,4308086,DF,41,747288,4308101
14564,747273,4308116,DF,41,747288,4308131
14565,747273,4308146,DF,41,747288,4308161
14566,747273,4308176,DF,41,747288,4308191
14567,747273,4308206,DF,41,747288,4308221
14568,747273,4308236,DF,41,747288,4308251
14569,747273,4308266,DF,41,747288,4308281
14570,747273,4308296,DF,41,747288,4308311
14571,747273,4308326,DF,41,747288,4308341
14572,747273,4308356,DF,41,747288,4308371
14573,747273,4308386,DF,41,747288,4308401
14574,747273,4308416,DF,41,747288,4308431
14575,747273,4308446,DF,41,747288,4308461
14576,747273,4308476,DF,41,747288,4308491
14577,747273,4308506,DF,41,747288,4308521
14578,747273,4308536,DF,41,747288,4308551
14579,747273,4308566,DF,41,747288,4308581
14580,747273,4308596,DF,41,747288,4308611
14581,747273,4308626,DF,41,747288,4308641
14582,747273,4308656,DF,41,747288,4308671
14583,747273,4308686,DF,41,747288,4308701
14584,747273,4308716,DF,41,747288,4308731
14585,747273,4308746,DF,41,747288,4308761
14586,747273,4308776,DF,41,747288,4308791
14587,747273,4308806,DF,41,747288,4308821
14588,747273,4308836,DF,41,747288,4308851
14589,747273,4308866,DF,41,747288,4308881
14590,747273,4308896,DF,41,747288,4308911
14591,747273,4308926,DF,41,747288,4308941
14592,747273,4308956,DF,41,747288,4308971
14593,747273,4308986,DF,41,747288,4309001
14594,747273,4309016,DF,41,747288,4309031
14595,747273,4309046,DF,41,747288,4309061
14596,747273,4309076,DF,41,747288,4309091
14597,747273,4309106,DF,41,747288,4309121
14598,747273,4309136,DF,41,747288,4309151
14599,747273,4309166,DF,41,747288,4309181
14600,747273,4309196,DF,41,747288,4309211
14601,747273,4309226,DF,41,747288,4309241
14602,747273,4309256,DF,41,747288,4309271
14603,747273,4309286,DF,41,747288,4309301
14604,747273,4309316,DF,41,747288,4309331
14605,747273,4309346,DF,41,747288,4309361
14606,747273,4309376,DF,41,747288,4309391
14607,747273,4309406,DF,41,747288,4309421
14608,747273,4309436,DF,41,747288,4309451
14609,747273,4309466,DF,41,747288,4309481
14610,747273,4309496,DF,41,747288,4309511
14611,747273,4309526,DF,41,747288,4309541
14612,747273,4309556,DF,41,747288,4309571
14613,747273,4309586,DF,41,747288,4309601
14680,747303,4306976,NA,-9999,747318,4306991
14681,747303,4307006,DLI,22,747318,4307021
14682,747303,4307036,DF,41,747318,4307051
14711,747303,4307906,NA,-9999,747318,4307921
14712,747303,4307936,DF,41,747318,4307951
14713,747303,4307966,DF,41,747318,4307981
14714,747303,4307996,DF,41,747318,4308011
14715,747303,4308026,DF,41,747318,4308041
14716,747303,4308056,DF,41,747318,4308071
14717,747303,4308086,DF,41,747318,4308101
14718,747303,4308116,DF,41,747318,4308131
14719,747303,4308146,DF,41,747318,4308161
14720,747303,4308176,DF,41,747318,4308191
14721,747303,4308206,DF,41,747318,4308221
14722,747303,4308236,DF,41,747318,4308251
14723,747303,4308266,DF,41,747318,4308281
14724,747303,4308296,DF,41,747318,4308311
14725,747303,4308326,DF,41,747318,4308341
14726,747303,4308356,DF,41,747318,4308371
14727,747303,4308386,DF,41,747318,4308401
14728,747303,4308416,DF,41,747318,4308431
14729,747303,4308446,DF,41,747318,4308461
14730,747303,4308476,DF,41,747318,4308491
14731,747303,4308506,DF,41,747318,4308521
14732,747303,4308536,PH,81,747318,4308551
14733,747303,4308566,DF,41,747318,4308581
14734,747303,4308596,DF,41,747318,4308611
14735,747303,4308626,DF,41,747318,4308641
14736,747303,4308656,DF,41,747318,4308671
14737,747303,4308686,DF,41,747318,4308701
14738,747303,4308716,DF,41,747318,4308731
14739,747303,4308746,DF,41,747318,4308761
14740,747303,4308776,DF,41,747318,4308791
14741,747303,4308806,DF,41,747318,4308821
14742,747303,4308836,DF,41,747318,4308851
14743,747303,4308866,DF,41,747318,4308881
14744,747303,4308896,DF,41,747318,4308911
14745,747303,4308926,DF,41,747318,4308941
14746,747303,4308956,DF,41,747318,4308971
14747,747303,4308986,DF,41,747318,4309001
14748,747303,4309016,DF,41,747318,4309031
14749,747303,4309046,DF,41,747318,4309061
14750,747303,4309076,DF,41,747318,4309091
14751,747303,4309106,DF,41,747318,4309121
14752,747303,4309136,DF,41,747318,4309151
14753,747303,4309166,DF,41,747318,4309181
14754,747303,4309196,DF,41,747318,4309211
14755,747303,4309226,DF,41,747318,4309241
14756,747303,4309256,DF,41,747318,4309271
14757,747303,4309286,DF,41,747318,4309301
14758,747303,4309316,DF,41,747318,4309331
14759,747303,4309346,DF,41,747318,4309361
14760,747303,4309376,DF,41,747318,4309391
14761,747303,4309406,DF,41,747318,4309421
14762,747303,4309436,DF,41,747318,4309451
14763,747303,4309466,DF,41,747318,4309481
14764,747303,4309496,DF,41,747318,4309511
14765,747303,4309526,DF,41,747318,4309541
14766,747303,4309556,DF,41,747318,4309571
14767,747303,4309586,NA,-9999,747318,4309601
